time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,Age,Cohort_DJFavg,NEET_not_known_percent,NEET_percent,Notknown_percent,annual_change_ppts_NEET_not_known,annualchange_NEET,annualchange_notknown,cohort_March,TOTAL_participating_in_education_and_training_percent,Full_time_education_percent,Apprenticeship_percent,Other_education_and_training_percent,annual_change_Participation_in_education_training,annual_change_FTE,annual_change_apprenticeship,annual_change_other_education_training,September_guarantee_Offer_made_percent,September_guarantee_annual_change_ppts,cohort_noSEN_percent,NEET_NK_noSEN_percent,cohort_EHCP_percent,NEET_NK_EHCP_percent,cohort_SENDsupport_percent,NEET_NK_SENDsupport_percent,VG_cohort_DJF_avg,VG_cohort_percentage,VG_NEET_NK_percentage,Level_3,L2_em_GCSE_othL2,avg_att8,pt_l2basics_94,sess_overall_percent,enrolments_pa_10_exact_percent,NEET_NK_quintile,NEET_quintile,Notknown_quintile,Participation_ET_quintile,Sep_guarantee_quintile
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,16-17,6474,3.3,3.1,0.2,0.5,0.5,0,6500,94.1,87.4,4.7,2,-0.3,0,-0.5,0.2,97.8,0.2,86.6,2.4,5.4,8.3,8,10,395,6.1,24.2,55.3,38.8,50.1,72.1,8.7,23.6,2,4,1,4,4
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,16-17,5174,8.1,4.6,3.5,0.1,0.6,-0.5,5266,88,81.1,5.1,1.7,-1.9,-2.3,0.5,-0.1,98.1,2.4,88.9,7.5,4.7,14.7,6.4,12,242,4.7,27.2,55.6,38.7,45.2,65.2,8.9,23.7,5,5,5,1,5
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,16-17,5984,4.3,1.9,2.3,0.1,0.3,-0.1,5975,93.9,89.3,3.3,1.3,-0.4,-0.2,-0.2,0,95.3,-0.6,83.7,3.6,5.3,9.2,11,6.8,79,1.3,21.2,74.7,38.2,58.1,78.1,7.4,19.4,3,2,4,4,2
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,16-17,4805,2.9,2.6,0.2,0,0,0.1,4815,92.2,85.7,4.1,2.5,-1,-2.2,0.3,0.9,98.1,0.6,85.6,2.1,5.5,10.2,8.9,5.6,161,3.3,19.1,64.1,37.9,51.1,73.7,8.6,21.7,1,3,1,3,4
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,16-17,7552,5,3.3,1.7,0.8,0.2,0.6,7557,91,78.2,9.1,3.7,-0.4,-2.8,1.1,1.2,94,-1.4,89,4.6,4.5,8.7,6.4,7.8,336,4.4,24.1,56.8,35,47.6,67.6,9.5,22.3,4,4,3,2,2
2023,Calendar year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,16-17,7493,4.5,3.6,0.9,0.3,0.3,0,7498,92.1,85.5,5.1,1.5,-0.4,-1.6,1.4,-0.1,96.1,-0.8,83,3.5,4.4,11.2,12.6,8.7,253,3.4,29.9,57.4,39.9,48.9,65.6,9.8,23.3,3,4,2,3,3
2023,Calendar year,Regional,E92000001,England,E12000008,South East,,,,16-17,195136,6.9,2.5,4.3,1.4,0.3,1.1,195528,91.1,85.7,4.1,1.3,-0.9,-1.4,0.4,0.1,92.8,-0.4,86.6,6.1,5.1,12.5,8.3,10.8,4590,2.4,28.5,61.8,38,50.1,70.9,9,21.9,z,z,z,z,z
2023,Calendar year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,16-17,2725,3.5,1.8,1.7,-0.2,0.2,-0.4,2725,94.2,86.8,5.6,1.7,-0.3,-1.1,0.5,0.3,95.9,-1.6,91.3,3.1,2.7,9,6,7.4,88,3.2,13.7,59.3,42.8,48.7,67.7,7.8,20.2,2,2,4,4,3
2023,Calendar year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,16-17,5222,3.8,3.3,0.6,0,0.3,-0.2,5222,92.7,88.7,3.2,0.8,0.9,0.6,0.4,-0.1,96.1,-0.4,81.5,2.5,5,11.4,13.5,8.9,222,4.3,32.5,60,39.2,51.6,75.2,10.5,23,2,4,2,3,3
2023,Calendar year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,16-17,12453,8.5,1.5,7,2.6,0.4,2.2,12469,91.9,87.1,3.5,1.3,-0.7,-1.1,0.4,0,94.6,2.3,84.8,7.1,5.9,18.6,9.3,14.8,405,3.3,31.4,74.5,37.9,57.4,79.3,8.7,19.8,5,1,5,3,2
2023,Calendar year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,16-17,11238,5.2,4.2,0.9,0.3,0.4,-0.1,11258,88.3,82.8,4.2,1.3,-0.5,-0.8,-0.2,0.4,93.6,-1.1,85.4,4.1,5,11.6,9.7,10.8,667,5.9,20.8,55.7,34.4,46.5,66.3,9.5,24.3,4,5,2,1,1
2023,Calendar year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,16-17,30096,4.8,3,1.8,0.7,0.9,-0.1,30088,91.1,84.6,5,1.5,-0.8,-1.8,0.2,0.8,97.1,0.1,83.3,3.7,5.3,9.1,11.4,10.8,368,1.2,37.1,61.6,41.3,48.9,70.1,9,22,3,4,4,2,4
2023,Calendar year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,16-17,2814,4.1,3.6,0.5,1.4,1.7,-0.3,2750,90.4,81.6,4.1,4.7,-1.6,-0.5,-0.3,-0.8,98.3,0.1,80.9,3.1,6.7,5.7,12.4,9.4,67,2.4,37.1,51.5,35.2,43.7,61.1,10,22.1,3,4,1,2,5
2023,Calendar year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,16-17,34192,5.8,3.3,2.5,0.7,0.6,0.2,34171,90.3,83.6,4.8,1.9,-1.2,-2.5,1.2,0.2,95.1,0.5,85.8,5,5.5,9.6,8.7,10.8,791,2.3,35.3,58.2,32.1,49.3,68.7,9.3,22.1,4,4,4,2,2
2023,Calendar year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,16-17,6811,6.1,3,3.2,-8.5,0.1,-8.6,6900,91.7,86.7,3.3,1.7,4.5,3.4,0.4,0.6,82.2,12,99.7,6.1,0.3,9.7,z,z,76,1.1,21.5,54.4,24.8,47.9,66.2,8.8,20.9,4,3,4,2,1
2023,Calendar year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,16-17,6654,3.3,2,1.3,-0.5,-0.4,-0.1,6678,94.4,90,3.7,0.7,0.4,1.1,0,-0.7,97.2,0.6,92.2,2.6,3.1,11.9,4.7,10,223,3.4,33.9,59.4,36.3,46.6,66.5,9.1,21.7,2,2,3,4,4
2023,Calendar year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,16-17,13967,4.4,1.8,2.6,0.6,0.1,0.5,13964,93.6,87,4.8,1.8,-0.6,-0.5,-0.1,0,95.3,-0.4,84.8,3.6,4.6,6.6,10.5,9.6,223,1.6,22.1,63.2,39.4,49.7,72,9.4,23,3,2,4,4,2
2023,Calendar year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,16-17,4263,5.6,3.9,1.6,0.5,0.1,0.4,4320,90.5,86.1,3.8,0.7,-0.6,0.5,-0.2,-0.9,94.3,0.1,97.4,5.4,2.4,11.3,0.2,28.6,66,1.5,21.7,48.1,36.4,43.4,61.2,10.2,24.5,4,4,3,2,2
2023,Calendar year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,16-17,3410,3.1,2.8,0.4,0.6,0.7,-0.1,3470,92.1,85.9,3.9,2.4,-0.5,-0.8,0.4,0,96.2,1.1,86.8,2.6,5.1,8.7,8,5.6,94,2.8,24.7,61.8,40.7,52,67.2,8.3,20,2,3,1,3,3
2023,Calendar year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,16-17,4435,4.9,2.6,2.2,1.6,0.4,1.2,4434,93.8,91.2,1.6,0.9,-0.5,-0.2,-0.3,-0.1,91.4,-1.9,87.6,3.8,3.9,11.6,8.5,13,63,1.4,22.9,70.7,41.3,56,77.2,7.6,18.5,3,3,4,4,1
2023,Calendar year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,16-17,4959,7.3,4.1,3.2,1.3,0.3,1,4957,88.6,83.8,3.5,1.3,-0.6,0.3,0.1,-1,93.3,-2.4,82.8,5.9,4.6,9.9,12.6,15.6,63,1.3,28.6,51.2,39.7,46.1,61.9,9.9,24.6,5,4,4,1,1
2023,Calendar year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,16-17,24436,15.2,0.9,14.3,7.3,-0.3,7.5,24673,90.7,85.2,5,0.5,-1.8,-3,1.7,-0.5,85.9,-1.6,92.1,14.7,7.9,20.7,0,c,407,1.7,34.1,66.3,42.3,52.9,76,8.4,21.3,5,1,5,2,1
2023,Calendar year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,16-17,3477,2.5,1.9,0.6,0.4,0.2,0.2,3470,91.3,84.4,4.8,2,-2.2,-1.7,-0.1,-0.4,97.9,-0.4,80.9,1.8,4.6,8.8,14.6,4.3,154,4.4,23.6,64.9,39.7,52.2,74.2,8.4,22.7,1,2,2,2,4
2023,Calendar year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,16-17,16925,9.5,2,7.5,3.5,-0.1,3.5,16926,88.8,87,1.4,0.4,-3.5,-2.9,-0.6,0,84.1,-8.6,82.9,9,3.9,11.5,13.2,11.6,560,3.3,19.4,60.9,42.2,49.1,69.6,8.6,21.2,5,2,5,1,1
2023,Calendar year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,16-17,3105,5.4,1.1,4.3,-5.4,0.5,-5.9,3096,94.3,90.7,3.3,0.4,3.6,3.8,0,-0.2,92.8,11,84.8,4.7,4,11,11.2,9,16,0.5,29.8,74.4,49,51.2,76.2,8.3,21,4,1,5,4,1
2023,Calendar year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,16-17,3954,4.1,2,2.2,1.3,0.3,1.1,3957,94.8,90.9,2.9,1,-1.5,-1.7,0,0.2,94.7,-1.6,91.5,3.4,4,13.6,4.5,9.7,41,1,40.3,70.4,44.9,54.8,79,8,20.3,3,2,4,4,2
2023,Calendar year,Regional,E92000001,England,E12000009,South West,,,,16-17,116788,5.8,3.2,2.6,0.6,0.3,0.3,117019,90.5,82.8,6,1.8,-1,-1.5,0.4,0.1,94.3,-0.5,84.9,4.9,5.9,10.7,9.2,11.2,3200,2.7,22.9,59.9,36.6,48.8,69.3,9.8,22.4,z,z,z,z,z
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,16-17,3435,6.9,1.5,5.4,1.1,-0.1,1.2,3441,93.5,89.5,3.5,0.5,0.1,-0.2,0.5,-0.3,95.1,-0.6,89.4,5.9,5.6,10,5,21.5,98,2.8,21.2,60.4,39.8,52.2,75.1,9.2,22.5,5,1,5,3,2
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",16-17,9007,5,3.4,1.6,-1,-0.9,-0.2,9071,92,86.8,4.2,1,1.2,0.4,0.2,0.7,94.1,1.7,85.8,4.5,14.2,8.1,z,z,283,3.1,22.1,55.3,32.3,48.2,66.7,10.4,23,3,4,3,3,2
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,16-17,12061,7.8,4.4,3.4,2.4,1.2,1.2,12061,88.3,79.3,7,2,-2.7,-2.8,0.2,-0.1,94.9,-1.2,83.4,6.5,4.4,11.2,12.2,15.5,210,1.7,30,61.1,40.3,46.9,65.2,10.2,21.6,5,5,5,1,2
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,16-17,16404,6.4,3.7,2.7,1.4,0.3,1.1,16406,90.2,80.2,8.1,1.9,-1,-2.5,1.3,0.1,94.4,-1.4,81.2,5.1,7,14.8,11.8,10,561,3.4,19.4,58.2,36.4,48.2,70,10.6,23,4,4,4,1,2
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,16-17,7384,3.8,3.2,0.7,-0.4,0.5,-0.8,7382,90.6,82.7,6.3,1.5,-0.9,-0.9,0.1,-0.1,94.6,1.7,84.1,2.9,6.2,8.6,9.7,9.1,170,2.3,28,61.5,35.9,47.9,68.5,9.7,22.5,2,4,2,2,2
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,16-17,13340,3.3,2.4,0.9,0.1,0.2,-0.1,13384,90.6,83.6,4.5,2.5,-1.1,-1.8,0.4,0.2,97.3,-0.3,95.6,3,1.7,14.3,2.7,7.5,519,3.9,21.8,64.1,38.5,52.6,73.8,8.8,22.3,2,3,2,2,4
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,16-17,4761,6.2,2.9,3.4,1.1,0.1,0.9,4767,92.1,86.3,3.9,1.8,-1.3,-1.8,0.1,0.4,87.5,-1.7,88.5,5.9,4.5,11.6,7,7.1,138,2.9,30.6,63.7,39.1,49,69.4,10,22.3,4,3,4,3,1
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,16-17,5642,6.6,4.4,2.2,0.2,0.1,0,5646,90.3,77.6,10.6,2.1,-0.8,-0.8,-0.6,0.5,95,-1.1,80.9,5.8,5.7,12.9,13.4,8.4,181,3.2,25.5,51.3,34.9,47.5,66.5,10.8,22.6,4,5,4,2,2
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,16-17,11864,9,3.6,5.4,1.1,0.7,0.5,11862,88.6,80.5,6.3,1.8,-1.6,-2.1,0.1,0.3,89.4,-4.7,82.2,7.5,5.2,20.2,12.5,14.3,161,1.4,43.9,59.4,36.2,45.6,65.2,10.1,23.2,5,4,5,1,1
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,16-17,6089,6.8,2,4.8,0.7,-0.1,0.8,6210,92.9,81.7,9.1,2.1,-1,-2,2.1,-1.1,96.2,0.4,82.7,5.5,3.5,6.1,13.8,14.6,6,0.1,50,55.3,38.1,47.7,68.5,9.1,22.2,5,2,5,3,3
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,16-17,5488,6.2,1.8,4.4,-0.3,0.2,-0.5,5460,89.5,85.6,2.5,1.4,-2.6,-1.5,-1.2,0.1,95.8,6.2,85.1,5.8,4.7,3,10.2,11.3,149,2.7,23,55.7,42.7,46.6,65.5,9.2,22.9,4,2,5,1,3
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,16-17,3055,7.4,4.4,3,2,1.2,0.9,3052,89.5,83.6,4.6,1.4,-1.9,-0.5,0,-1.4,95.2,-1.5,79.5,5.8,7.7,11.8,12.8,14.2,71,2.3,27.8,57.5,29.2,48.7,66.3,11.3,23.1,5,5,4,1,2
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,16-17,10309,4.1,2.6,1.4,-0.2,0.5,-0.7,10316,91.6,87.7,3.4,0.5,-0.9,-1.4,0.7,-0.2,95.1,0.3,89.9,3.8,6.9,5.5,3.3,7.2,170,1.7,18,63,33.5,49.3,69.8,9.3,21.3,3,3,3,2,2
2023,Calendar year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",16-17,7923,3.4,3,0.5,-0.5,-0.4,-0.1,7936,90.8,81.7,6.2,2.9,0.8,0,0.5,0.3,93.9,-0.7,77.1,2.6,5.8,7.3,17.1,6.2,485,6.1,14.4,63.5,34.3,52.7,76.4,9.2,22,2,3,1,2,2
2023,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,16-17,139447,5.2,2.6,2.6,0.2,0.3,-0.1,139795,92.5,86.1,4.6,1.9,-0.7,-0.7,0.2,-0.2,96.1,-0.2,88.4,4.5,4.3,9.7,7.3,11.3,2760,2,22.4,58.3,35.3,47.6,66.6,9.2,21.6,z,z,z,z,z
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,16-17,32125,6,2.6,3.4,-0.6,0.1,-0.7,32206,93.5,88.9,3.1,1.5,0.6,0.7,0,-0.1,95.3,1.1,83.3,5.1,4,7.1,12.7,11.2,82,0.3,32.5,62.5,38.1,48.5,68,8.6,21.1,4,3,5,3,2
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,16-17,8077,3.5,2.2,1.3,-0.3,0.1,-0.5,8104,93.2,87.3,4.3,1.6,-1,-1.8,0.7,0.1,98.6,0,92.5,3.1,4.2,9.6,3.2,7,271,3.4,11.7,57.7,30.8,46.2,65.1,9.2,22.7,2,2,3,3,5
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,16-17,7684,7.4,2.8,4.7,-1.2,0.8,-2,7681,90.8,82.5,5.9,2.4,-2.7,-2.9,-0.2,0.4,89.5,0.8,85.9,6.5,4.5,14.8,9.6,12.3,229,3,32,55,30.8,46.5,65.4,9.5,21.3,5,3,5,2,1
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,16-17,9404,1.9,1.3,0.6,-0.2,-0.1,-0.1,9437,95.9,90.5,2.7,2.7,0.4,0.8,-0.2,-0.2,99.5,0,92.7,1.5,3.2,7.5,4.2,6.6,201,2.1,14.4,52.2,31.4,45.7,61.3,8.5,21.6,1,1,2,5,5
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,16-17,5924,7.9,2.3,5.6,2,0.7,1.4,5922,89.6,84.5,4.6,0.5,-2.9,-3.6,1,-0.4,97,-2.3,91.5,7.1,3.4,13.8,5.1,18.5,41,0.7,29,60.6,37.7,47.2,67.5,9.9,21.4,5,3,5,1,3
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,16-17,5184,4.9,3.9,1,1,0.7,0.3,5265,94.3,86.7,4.7,3,-0.7,-0.7,0.2,-0.2,97.3,-0.6,85.1,3.9,5.3,12.6,9.7,9.9,172,3.3,39.8,61.7,40.6,49.9,71.3,9.3,21.5,3,4,3,4,4
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,16-17,18090,5,3,2.1,1.7,1.2,0.5,18082,91.4,83.1,6.2,2.2,-2.4,-2.7,0.2,0.1,97.6,-0.9,90.7,4.4,5.3,11.6,4.1,10.2,277,1.5,36.2,57.7,37.3,47.3,67,9.2,20.9,4,3,4,2,4
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,16-17,6223,10.9,4.1,6.7,0.4,0.5,-0.1,6226,84.7,74.6,6.5,3.6,0.2,2.1,0.1,-1.9,91.5,-1.7,83.7,9.9,5.7,12,10.7,18.1,281,4.5,31.6,50.6,29.3,43.5,59.5,10,22.1,5,5,5,1,1
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,16-17,4342,3.1,2.3,0.9,-1.3,-0.5,-0.8,4341,91.3,86.4,3.9,1.1,0.4,0.9,-0.6,0.1,95.9,0.2,92.9,3,6,6.2,1.1,1.4,26,0.6,32.1,59.6,32,47.3,62.7,9.2,21.8,1,2,2,2,3
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,16-17,7447,3.4,1.7,1.7,0.6,0.5,0.2,7517,94.9,88.6,3.4,3,-0.6,-0.3,-0.1,-0.1,98.9,0,94.8,3.2,3.4,6.5,1.8,5.1,284,3.8,7.7,53.3,31.9,46.4,63.2,9.5,21.6,2,2,3,4,5
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,16-17,11977,3.3,1.7,1.6,-0.1,0,-0.1,12020,94.5,88.4,5.2,1,-0.4,-1,0.9,-0.3,98.1,-0.6,94.8,3.1,2.8,3.5,2.4,10.3,538,4.5,14.4,62.3,35.9,50.2,70.5,10,23.6,2,1,3,4,4
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,16-17,6427,3.1,1.8,1.3,0.3,0.1,0.3,6449,95.8,90.2,2.8,2.8,-0.4,0,-0.1,-0.3,99.2,0.2,94.5,2.5,4.4,14.3,1.1,12,128,2,19.5,53,33.2,48,64.9,8,20.4,1,2,3,5,5
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,16-17,12848,6.5,3.4,3.1,0.9,0.4,0.5,12859,90.8,82.5,6.9,1.4,-1.2,-1.4,0.4,-0.2,90.9,-2.4,83.6,5.5,4.7,10.6,11.7,12.2,184,1.4,24.3,57.9,36.2,47.7,68.2,9.3,21.5,4,4,4,2,1
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",16-17,3695,4.3,3.2,1.2,0,-0.4,0.4,3686,90.1,83.4,5.9,0.8,-0.3,-0.4,0.4,-0.3,98.5,1.6,81.3,3.5,4.3,9.6,14.3,7.4,50,1.3,24.8,54.7,40.1,46.7,67.4,9.2,20.8,3,4,3,1,5
2023,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,16-17,124969,6.5,3.3,3.2,1.1,0.4,0.8,125356,91,82,6.2,2.7,-0.9,-1.3,0.1,0.2,94.9,-0.4,87,5.7,4.6,11.1,8.4,11.5,4190,3.4,24.9,55.6,34.6,46.9,66.6,9.7,23.1,z,z,z,z,z
2023,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,16-17,5428,4.1,2.6,1.4,-1.4,0,-1.3,5540,92.6,82,7.5,3.1,0,-1.6,2.4,-0.7,100,0.1,83.8,3.5,6.7,5.8,9.5,8.2,84,1.5,18.7,52.8,31.4,45.2,63.2,10,23,3,3,3,3,5
2023,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,16-17,14782,6.8,2.1,4.7,0.9,-0.8,1.7,14938,91.9,85.7,4.1,2.1,-0.5,0.8,-1,-0.3,93.3,0.3,83.6,5.8,4.7,12.5,11.7,11.5,424,2.9,27.7,52.1,37.3,43.8,59.9,11.6,24.8,5,2,5,2,1
2023,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,16-17,5308,4.4,3.8,0.5,0.7,1,-0.3,5330,90.7,82.5,7.7,0.6,-1.1,-2,0.7,0.2,95.4,-0.7,84.1,4.1,4,6.2,11.9,5.9,512,9.6,21.4,58.8,37.9,48.1,69.6,9,21.4,3,4,2,2,2
2023,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,16-17,7192,4.3,3.3,1,-0.5,0,-0.4,7201,92.8,77.3,8.4,7.1,-0.5,-0.4,0.1,-0.2,97.7,-0.8,85.1,4.1,4.5,3.9,10.3,6.9,166,2.3,38.2,47.9,31.7,45.1,65,10.4,24.1,3,4,3,3,4
2023,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,16-17,6985,2.9,2.3,0.6,-0.4,-0.2,-0.1,6981,92,80.7,8.5,2.9,-1.4,-1.6,-0.3,0.5,95.7,0,85,2.3,5.1,6.7,9.9,5.9,144,2.1,15.3,57.9,42.5,47.4,69.3,9.1,20.7,1,3,2,3,3
2023,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",16-17,6305,6.7,6.2,0.5,1.1,1.1,0,6311,85.5,73.5,9.8,2.2,-1.3,-1.1,0.5,-0.7,96.4,-1.1,80.7,5.2,5.1,13.1,14.3,13.1,632,10,30,45.9,28.2,44.3,59.8,10,23,5,5,1,1,3
2023,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,16-17,11054,3.3,2.5,0.8,0,0.1,-0.1,11069,91.9,84.6,6.3,0.9,-1.1,-0.1,-1.1,0.1,96.6,-0.3,88.7,2.8,4.4,8,6.9,6.9,605,5.5,19.7,60,33.8,48.2,68,8.6,21.3,2,3,2,3,3
2023,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,16-17,17897,9.2,3.9,5.3,1.4,1.4,0,17990,87.8,80.3,4.9,2.6,-2.6,-2.8,0.1,0.1,93.7,0.5,82.9,7.8,4,13.8,13.1,16.3,432,2.4,30.2,54.7,34.2,47.8,68.3,9.2,24.5,5,4,5,1,1
2023,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,16-17,3882,7.7,7.2,0.5,1.4,1.4,0,3884,86.9,76.2,7.2,3.5,-2.6,-4.2,0.7,1,93.8,-1.6,81.2,5.9,5.2,13.2,13.6,16.2,167,4.3,30.6,51.9,40,41.8,58.3,9.9,22.1,5,5,1,1,1
2023,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,16-17,4183,7.9,2.4,5.5,1.5,-0.4,1.9,4060,91.9,84.2,7,0.7,-0.6,-1.7,1.3,-0.2,86.2,-6.4,80.7,6.8,5.1,9.6,14.2,13.7,57,1.4,18.2,49.8,36.5,45.7,66.5,9.9,21.9,5,3,5,3,1
2023,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,16-17,11762,9.7,1.9,7.7,4.9,0.3,4.7,11768,96,88,5.1,2.9,0.7,-0.9,0.5,1.1,97.1,0.6,96.3,9.2,3.5,23.1,0.1,4.5,93,0.8,40.5,64.7,37.5,50.3,72.6,9.4,21.9,5,2,5,5,4
2023,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,16-17,6371,7.2,4.9,2.3,2.3,1.3,1,6399,89.1,80.3,5.1,3.7,-0.7,0,-0.3,-0.4,95.5,-1.5,84.3,6.4,6,12,9.8,10.9,121,1.9,21.8,50.9,32,46.8,65.8,9.7,22.3,5,5,4,1,2
2023,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,16-17,12333,8.5,4.5,4,1.6,0.5,1.1,12397,88.9,79.9,5.4,3.6,-1.8,-2.3,-0.6,1.1,89.6,-1.5,94,8.2,5,11.4,1,23.9,204,1.7,30.7,58.2,32.5,46.1,65.2,9.3,23.9,5,5,5,1,1
2023,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,16-17,7771,3.5,2.6,0.9,-0.8,-0.2,-0.6,7775,92.2,82.4,7.5,2.3,0.9,-2.4,2.8,0.5,98.3,0.1,95.7,3.2,3.5,10.8,0.8,7.1,509,6.5,14.4,51.8,30.3,47.5,69.1,9.2,22.7,2,3,2,3,5
2023,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,16-17,3715,4.1,0.7,3.4,1.9,-0.5,2.4,3713,96,86.7,6.5,2.9,0.7,-0.4,-0.7,1.8,97.3,0.6,89.5,3.7,3.8,4.9,6.6,8.6,41,1.1,34.1,66,32.6,53,75.5,9.4,24.1,3,1,5,5,4
